"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2020",72.648,
"NLD","GRADRATE","UPPSRY","PC","A","2011",79.653,
"NLD","GRADRATE","UPPSRY","PC","A","2012",81.909,
"NLD","GRADRATE","UPPSRY","PC","A","2014",85.106,
"NLD","GRADRATE","UPPSRY","PC","A","2015",86.662,
"NLD","GRADRATE","UPPSRY","PC","A","2016",84.561,
"NLD","GRADRATE","UPPSRY","PC","A","2017",84.387,
"NLD","GRADRATE","UPPSRY","PC","A","2018",82.377,
"NLD","GRADRATE","UPPSRY","PC","A","2019",82.851,
"NLD","GRADRATE","UPPSRY","PC","A","2020",86.671,
"NLD","GRADRATE","UPPSRY_MEN","PC","A","2011",76.136,
"NLD","GRADRATE","UPPSRY_MEN","PC","A","2012",78.643,
"NLD","GRADRATE","UPPSRY_MEN","PC","A","2014",81.762,
"NLD","GRADRATE","UPPSRY_MEN","PC","A","2015",83.342,
"NLD","GRADRATE","UPPSRY_MEN","PC","A","2016",80.773,
"NLD","GRADRATE","UPPSRY_MEN","PC","A","2017",80.699,
"NLD","GRADRATE","UPPSRY_MEN","PC","A","2018",78.27,
"NLD","GRADRATE","UPPSRY_MEN","PC","A","2019",78.974,
"NLD","GRADRATE","UPPSRY_MEN","PC","A","2020",81.749,
"NLD","GRADRATE","UPPSRY_WOMEN","PC","A","2011",83.357,
"NLD","GRADRATE","UPPSRY_WOMEN","PC","A","2012",85.351,
"NLD","GRADRATE","UPPSRY_WOMEN","PC","A","2014",88.627,
"NLD","GRADRATE","UPPSRY_WOMEN","PC","A","2015",90.148,
"NLD","GRADRATE","UPPSRY_WOMEN","PC","A","2016",88.565,
"NLD","GRADRATE","UPPSRY_WOMEN","PC","A","2017",88.279,
"NLD","GRADRATE","UPPSRY_WOMEN","PC","A","2018",86.706,
"NLD","GRADRATE","UPPSRY_WOMEN","PC","A","2019",86.933,
"NLD","GRADRATE","UPPSRY_WOMEN","PC","A","2020",91.846,
"NZL","GRADRATE","UPPSRY","PC","A","2005",86.142,
"NZL","GRADRATE","UPPSRY","PC","A","2010",80.018,
"NZL","GRADRATE","UPPSRY","PC","A","2011",85.555,
"NZL","GRADRATE","UPPSRY","PC","A","2012",85.935,
"NZL","GRADRATE","UPPSRY","PC","A","2013",88.147,
"NZL","GRADRATE","UPPSRY","PC","A","2014",85.787,
"NZL","GRADRATE","UPPSRY","PC","A","2015",87.073,
"NZL","GRADRATE","UPPSRY","PC","A","2016",86.875,
"NZL","GRADRATE","UPPSRY","PC","A","2017",89.573,
"NZL","GRADRATE","UPPSRY","PC","A","2018",86.999,
"NZL","GRADRATE","UPPSRY","PC","A","2019",85.911,
"NZL","GRADRATE","UPPSRY","PC","A","2020",82.039,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2005",82.495,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2010",76.966,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2011",82.756,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2012",82.69,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2013",84.93,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2014",82.72,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2015",84.126,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2016",83.899,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2017",85.789,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2018",83.881,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2019",82.654,
"NZL","GRADRATE","UPPSRY_MEN","PC","A","2020",79.761,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2005",89.913,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2010",83.138,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2011",88.427,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2012",89.292,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2013",91.577,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2014",89.051,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2015",90.175,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2016",90.055,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2017",93.601,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2018",90.296,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2019",89.317,
"NZL","GRADRATE","UPPSRY_WOMEN","PC","A","2020",84.439,
"NOR","GRADRATE","UPPSRY","PC","A","2005",73.989,
"NOR","GRADRATE","UPPSRY","PC","A","2010",75.254,
"NOR","GRADRATE","UPPSRY","PC","A","2011",77.69,
"NOR","GRADRATE","UPPSRY","PC","A","2012",75.408,
"NOR","GRADRATE","UPPSRY","PC","A","2013",74.874,
"NOR","GRADRATE","UPPSRY","PC","A","2014",74.59,
"NOR","GRADRATE","UPPSRY","PC","A","2015",77.234,
"NOR","GRADRATE","UPPSRY","PC","A","2016",80.162,
"NOR","GRADRATE","UPPSRY","PC","A","2017",81.912,
"NOR","GRADRATE","UPPSRY","PC","A","2018",82.283,
"NOR","GRADRATE","UPPSRY","PC","A","2019",83.578,
"NOR","GRADRATE","UPPSRY","PC","A","2020",85.732,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2005",67.586,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2010",71.981,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2011",73.554,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2012",70.66,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2013",70.188,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2014",70.471,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2015",73.204,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2016",76.538,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2017",78.912,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2018",78.413,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2019",80.026,
"NOR","GRADRATE","UPPSRY_MEN","PC","A","2020",81.818,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2005",80.911,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2010",78.865,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2011",82.392,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2012",80.487,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2013",79.862,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2014",79.039,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2015",81.524,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2016",84.026,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2017",85.094,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2018",86.548,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2019",87.395,
"NOR","GRADRATE","UPPSRY_WOMEN","PC","A","2020",89.745,
"POL","GRADRATE","UPPSRY","PC","A","2005",83.278,
"POL","GRADRATE","UPPSRY","PC","A","2010",83.02,
"POL","GRADRATE","UPPSRY","PC","A","2011",82.703,
"POL","GRADRATE","UPPSRY","PC","A","2012",83.328,
"POL","GRADRATE","UPPSRY","PC","A","2013",84.272,
"POL","GRADRATE","UPPSRY","PC","A","2014",79.281,
"POL","GRADRATE","UPPSRY","PC","A","2015",84.244,
"POL","GRADRATE","UPPSRY","PC","A","2016",84.465,
"POL","GRADRATE","UPPSRY","PC","A","2017",85.371,
"POL","GRADRATE","UPPSRY","PC","A","2018",84.96,
"POL","GRADRATE","UPPSRY","PC","A","2019",83.227,
"POL","GRADRATE","UPPSRY","PC","A","2020",84.302,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2005",77.706,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2010",79.253,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2011",79.144,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2012",79.268,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2013",80.472,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2014",77.108,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2015",81.487,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2016",82.224,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2017",83.032,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2018",82.581,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2019",80.808,
"POL","GRADRATE","UPPSRY_MEN","PC","A","2020",82.136,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2005",89.087,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2010",86.969,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2011",86.446,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2012",87.55,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2013",88.236,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2014",81.506,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2015",87.125,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2016",86.873,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2017",87.821,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2018",87.497,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2019",85.746,
"POL","GRADRATE","UPPSRY_WOMEN","PC","A","2020",86.587,
"PRT","GRADRATE","UPPSRY","PC","A","2005",48.911,
"PRT","GRADRATE","UPPSRY","PC","A","2010",66.483,
"PRT","GRADRATE","UPPSRY","PC","A","2011",66.899,
"PRT","GRADRATE","UPPSRY","PC","A","2012",81.241,
"PRT","GRADRATE","UPPSRY","PC","A","2013",87.553,
"PRT","GRADRATE","UPPSRY","PC","A","2014",90.871,
"PRT","GRADRATE","UPPSRY","PC","A","2015",83.165,
"PRT","GRADRATE","UPPSRY","PC","A","2016",73.807,
"PRT","GRADRATE","UPPSRY","PC","A","2017",77.509,
"PRT","GRADRATE","UPPSRY","PC","A","2018",75.696,
"PRT","GRADRATE","UPPSRY","PC","A","2019",79.362,
"PRT","GRADRATE","UPPSRY","PC","A","2020",89.727,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2005",40.482,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2010",59.452,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2011",59.571,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2012",76.339,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2013",84.631,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2014",88.876,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2015",80.146,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2016",68.134,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2017",72.467,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2018",70.177,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2019",73.79,
"PRT","GRADRATE","UPPSRY_MEN","PC","A","2020",85.959,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2005",57.724,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2010",73.755,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2011",74.494,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2012",86.423,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2013",90.71,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2014",93.101,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2015",86.287,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2016",79.721,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2017",82.766,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2018",81.511,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2019",85.247,
"PRT","GRADRATE","UPPSRY_WOMEN","PC","A","2020",93.711,
"SVK","GRADRATE","UPPSRY","PC","A","2005",83.841,
"SVK","GRADRATE","UPPSRY","PC","A","2010",83.586,
"SVK","GRADRATE","UPPSRY","PC","A","2011",82.651,
"SVK","GRADRATE","UPPSRY","PC","A","2012",84.359,
"SVK","GRADRATE","UPPSRY","PC","A","2013",82.853,
"SVK","GRADRATE","UPPSRY","PC","A","2014",80.283,
"SVK","GRADRATE","UPPSRY","PC","A","2015",78.29,
"SVK","GRADRATE","UPPSRY","PC","A","2016",77.335,
"SVK","GRADRATE","UPPSRY","PC","A","2017",70.6,
"SVK","GRADRATE","UPPSRY","PC","A","2018",76.442,
"SVK","GRADRATE","UPPSRY","PC","A","2019",76.938,
"SVK","GRADRATE","UPPSRY","PC","A","2020",78.062,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2005",81.775,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2010",82.066,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2011",81.441,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2012",83.333,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2013",80.951,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2014",78.578,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2015",77.372,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2016",76.185,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2017",70.216,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2018",75.756,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2019",76.08,
"SVK","GRADRATE","UPPSRY_MEN","PC","A","2020",77.111,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2005",86.023,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2010",85.172,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2011",83.901,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2012",85.451,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2013",84.823,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2014",82.058,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2015",79.283,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2016",78.556,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2017",71.028,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2018",77.14,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2019",77.821,
"SVK","GRADRATE","UPPSRY_WOMEN","PC","A","2020",79.095,
"ESP","GRADRATE","UPPSRY","PC","A","2005",52.501,
"ESP","GRADRATE","UPPSRY","PC","A","2010",56.997,
"ESP","GRADRATE","UPPSRY","PC","A","2011",59.645,
"ESP","GRADRATE","UPPSRY","PC","A","2012",62.582,
"ESP","GRADRATE","UPPSRY","PC","A","2013",66.227,
"ESP","GRADRATE","UPPSRY","PC","A","2014",68.2,
"ESP","GRADRATE","UPPSRY","PC","A","2015",68.329,
"ESP","GRADRATE","UPPSRY","PC","A","2016",74.407,
"ESP","GRADRATE","UPPSRY","PC","A","2017",74.589,
"ESP","GRADRATE","UPPSRY","PC","A","2018",74.2,
"ESP","GRADRATE","UPPSRY","PC","A","2019",74.744,
"ESP","GRADRATE","UPPSRY","PC","A","2020",82.796,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2005",45.172,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2010",50.789,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2011",53.184,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2012",57.113,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2013",61.148,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2014",62.992,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2015",63.002,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2016",70.04,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2017",70.294,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2018",70.451,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2019",70.02,
"ESP","GRADRATE","UPPSRY_MEN","PC","A","2020",78.231,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2005",60.26,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2010",63.593,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2011",66.514,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2012",68.419,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2013",71.643,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2014",73.7,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2015",73.967,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2016",79.112,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2017",79.14,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2018",78.254,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2019",79.765,
"ESP","GRADRATE","UPPSRY_WOMEN","PC","A","2020",87.709,
"SWE","GRADRATE","UPPSRY","PC","A","2005",75.933,
"SWE","GRADRATE","UPPSRY","PC","A","2010",74.798,
"SWE","GRADRATE","UPPSRY","PC","A","2011",75.434,
"SWE","GRADRATE","UPPSRY","PC","A","2012",77.126,
"SWE","GRADRATE","UPPSRY","PC","A","2013",79.485,
"SWE","GRADRATE","UPPSRY","PC","A","2014",68.681,
"SWE","GRADRATE","UPPSRY","PC","A","2015",70.213,
"SWE","GRADRATE","UPPSRY","PC","A","2016",77.427,
"SWE","GRADRATE","UPPSRY","PC","A","2017",69.462,
"SWE","GRADRATE","UPPSRY","PC","A","2018",68.324,
"SWE","GRADRATE","UPPSRY","PC","A","2019",70.38,
"SWE","GRADRATE","UPPSRY","PC","A","2020",73.754,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2005",72.806,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2010",72.69,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2011",72.891,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2012",74.721,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2013",76.882,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2014",64.901,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2015",66.153,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2016",75.328,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2017",65.773,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2018",64.096,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2019",66.752,
"SWE","GRADRATE","UPPSRY_MEN","PC","A","2020",71.211,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2005",79.232,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2010",77.054,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2011",78.138,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2012",79.663,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2013",82.252,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2014",72.757,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2015",74.576,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2016",79.717,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2017",73.585,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2018",73.139,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2019",74.449,
"SWE","GRADRATE","UPPSRY_WOMEN","PC","A","2020",76.474,
"CHE","GRADRATE","UPPSRY","PC","A","2012",91.454,
"CHE","GRADRATE","UPPSRY","PC","A","2013",87.937,
"CHE","GRADRATE","UPPSRY","PC","A","2014",85.572,
"CHE","GRADRATE","UPPSRY","PC","A","2015",86.047,
"CHE","GRADRATE","UPPSRY","PC","A","2018",84.233,
"CHE","GRADRATE","UPPSRY","PC","A","2019",83.669,
"CHE","GRADRATE","UPPSRY","PC","A","2020",86.473,
"CHE","GRADRATE","UPPSRY_MEN","PC","A","2012",91.002,
"CHE","GRADRATE","UPPSRY_MEN","PC","A","2013",86.726,
"CHE","GRADRATE","UPPSRY_MEN","PC","A","2014",84.347,
"CHE","GRADRATE","UPPSRY_MEN","PC","A","2015",84.236,
"CHE","GRADRATE","UPPSRY_MEN","PC","A","2018",81.702,
"CHE","GRADRATE","UPPSRY_MEN","PC","A","2019",82.109,
"CHE","GRADRATE","UPPSRY_MEN","PC","A","2020",85.075,
"CHE","GRADRATE","UPPSRY_WOMEN","PC","A","2012",91.967,
"CHE","GRADRATE","UPPSRY_WOMEN","PC","A","2013",89.262,
"CHE","GRADRATE","UPPSRY_WOMEN","PC","A","2014",86.908,
"CHE","GRADRATE","UPPSRY_WOMEN","PC","A","2015",87.972,
"CHE","GRADRATE","UPPSRY_WOMEN","PC","A","2018",86.988,
"CHE","GRADRATE","UPPSRY_WOMEN","PC","A","2019",85.368,
"CHE","GRADRATE","UPPSRY_WOMEN","PC","A","2020",87.999,
"TUR","GRADRATE","UPPSRY","PC","A","2005",47.549,
"TUR","GRADRATE","UPPSRY","PC","A","2010",54.188,
"TUR","GRADRATE","UPPSRY","PC","A","2011",56.195,
"TUR","GRADRATE","UPPSRY","PC","A","2012",55.376,
"TUR","GRADRATE","UPPSRY","PC","A","2013",60.734,
"TUR","GRADRATE","UPPSRY","PC","A","2014",63.724,
"TUR","GRADRATE","UPPSRY","PC","A","2015",67.811,
"TUR","GRADRATE","UPPSRY","PC","A","2016",70.505,
"TUR","GRADRATE","UPPSRY","PC","A","2017",71.732,
"TUR","GRADRATE","UPPSRY","PC","A","2018",74.959,
"TUR","GRADRATE","UPPSRY","PC","A","2019",76.235,
"TUR","GRADRATE","UPPSRY","PC","A","2020",81.341,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2005",50.588,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2010",54.474,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2011",56.183,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2012",53.988,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2013",58.721,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2014",61.783,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2015",65.312,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2016",67.597,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2017",69.127,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2018",72.121,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2019",73.635,
"TUR","GRADRATE","UPPSRY_MEN","PC","A","2020",79.093,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2005",44.362,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2010",53.881,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2011",56.193,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2012",56.856,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2013",62.892,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2014",65.791,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2015",70.456,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2016",73.575,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2017",74.471,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2018",77.96,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2019",78.992,
"TUR","GRADRATE","UPPSRY_WOMEN","PC","A","2020",83.736,
"GBR","GRADRATE","UPPSRY","PC","A","2016",83.855,
"GBR","GRADRATE","UPPSRY","PC","A","2017",81.001,
"GBR","GRADRATE","UPPSRY","PC","A","2018",70.544,
"GBR","GRADRATE","UPPSRY","PC","A","2019",65.608,
"GBR","GRADRATE","UPPSRY","PC","A","2020",62.547,
"GBR","GRADRATE","UPPSRY_MEN","PC","A","2016",77.575,
"GBR","GRADRATE","UPPSRY_MEN","PC","A","2017",75.416,
"GBR","GRADRATE","UPPSRY_MEN","PC","A","2018",65.442,
"GBR","GRADRATE","UPPSRY_MEN","PC","A","2019",60.814,
"GBR","GRADRATE","UPPSRY_MEN","PC","A","2020",57.201,
"GBR","GRADRATE","UPPSRY_WOMEN","PC","A","2016",90.476,
"GBR","GRADRATE","UPPSRY_WOMEN","PC","A","2017",86.899,
"GBR","GRADRATE","UPPSRY_WOMEN","PC","A","2018",75.927,
"GBR","GRADRATE","UPPSRY_WOMEN","PC","A","2019",70.663,
"GBR","GRADRATE","UPPSRY_WOMEN","PC","A","2020",68.204,
"USA","GRADRATE","UPPSRY","PC","A","2005",74.274,
"USA","GRADRATE","UPPSRY","PC","A","2010",77.328,
"USA","GRADRATE","UPPSRY","PC","A","2011",78.501,
"USA","GRADRATE","UPPSRY","PC","A","2012",79.706,
"USA","GRADRATE","UPPSRY","PC","A","2013",79.734,
"USA","GRADRATE","UPPSRY","PC","A","2014",81.882,
"USA","GRADRATE","UPPSRY","PC","A","2015",82.894,
"USA","GRADRATE","UPPSRY","PC","A","2016",84.088,
"USA","GRADRATE","UPPSRY","PC","A","2017",84.995,
"USA","GRADRATE","UPPSRY","PC","A","2018",85.975,
"USA","GRADRATE","UPPSRY","PC","A","2019",86.606,
"USA","GRADRATE","UPPSRY","PC","A","2020",86.774,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2005",70.518,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2010",74.112,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2011",75.157,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2012",76.392,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2013",76.515,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2014",78.776,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2015",80.27,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2016",81.417,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2017",82.261,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2018",83.288,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2019",83.964,
"USA","GRADRATE","UPPSRY_MEN","PC","A","2020",84.211,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2005",78.256,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2010",80.746,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2011",82.057,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2012",83.197,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2013",83.124,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2014",85.147,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2015",85.644,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2016",86.878,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2017",87.851,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2018",88.773,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2019",89.357,
"USA","GRADRATE","UPPSRY_WOMEN","PC","A","2020",89.441,
"BRA","GRADRATE","UPPSRY","PC","A","2014",57.56,
"BRA","GRADRATE","UPPSRY","PC","A","2015",59.248,
"BRA","GRADRATE","UPPSRY","PC","A","2016",57.934,
"BRA","GRADRATE","UPPSRY","PC","A","2017",60.757,
"BRA","GRADRATE","UPPSRY","PC","A","2018",63.24,
"BRA","GRADRATE","UPPSRY","PC","A","2019",65.083,
"BRA","GRADRATE","UPPSRY","PC","A","2020",60.375,
"BRA","GRADRATE","UPPSRY_MEN","PC","A","2014",50.179,
"BRA","GRADRATE","UPPSRY_MEN","PC","A","2015",52.113,
