"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.1199666,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.1437303,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.1337639,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.114084,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.6835266,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.640936,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.7215911,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.6019475,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.5714255,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.5344253,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.8154069,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.7908315,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.7848073,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.7326725,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.579571,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.6698958,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.5628429,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.690704,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.6891734,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.6092214,
"RUS","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.0614194,
"RUS","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.0623532,
"RUS","EDUPRIVEXP","PRY","PC_GDP","A","2010",0,
"RUS","EDUPRIVEXP","PRY","PC_GDP","A","2011",0,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.4904428,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.5974207,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.5461483,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.4790209,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.4611011,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.4448276,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.4164132,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.402004,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.4059321,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.3482031,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.3341321,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.1459139,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.1364867,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.1456387,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1472306,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.1471756,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1430121,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.1379392,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.1341514,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.132482,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.1320471,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.1054459,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.2888487,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.1766085,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.1842784,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.1847986,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.1785282,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.1619821,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.142068,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.1508189,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.1348581,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1442414,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.1343181,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.1139841,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.1183749,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.17990801,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.6125272,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.637364,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.6722409,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.6733212,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.6846666,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.684716,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.7036241,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.7200452,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.7361253,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.7389919,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.7368454,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.7477789,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.7278244,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.7288192,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.66349047,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.1298104,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.1332625,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.1412358,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.1437907,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.1427955,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.1301995,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.1292285,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.1287742,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.12765551,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.2101805,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.2100321,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.2073994,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.1734196,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.1627766,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.1384797,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.1395438,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.136593,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.1329192,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.1323547,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.1326534,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.1292045,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.136066,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.13143469,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.2640677,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.3499062,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.3910717,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.3982065,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.4076982,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.3364292,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.3123273,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.3123646,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.3206809,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.3207654,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.3278442,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.3278185,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.315518,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.3566758,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.27079719,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","1995",0.291166,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.2124135,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.2760439,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.2399242,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.2477541,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.245654,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.2449742,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.2469476,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.2474777,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.235303,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.221106,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.2181394,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.2144134,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.2207629,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.2201663,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.2354691,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","1995",0.0873145,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.0862152,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.0907127,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.0976536,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.1139395,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.1118563,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.1190884,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.1316642,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.1341177,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.1224179,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.1909187,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.1764464,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.1903506,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.2050062,
"DNK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.1964698,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.3383072,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.3360687,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.3547476,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.344801,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.3407809,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.3429187,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.350186,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.3467449,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.3434948,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.3458305,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.3468333,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.342114,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.3371259,
"FRA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.33107999,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.4648186,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.4363868,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.4300522,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.4104414,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.4251401,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.4113647,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.3962434,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.3909951,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.3828065,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.3823534,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.3713599,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.3613514,
"DEU","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.35041031,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.1667876,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.1956521,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.1707842,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.1748342,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.1703377,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.1684082,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.1751781,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.1741721,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.1738302,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.1654335,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.1603361,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.1577405,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.1493118,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.1405537,
"ISL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.15030649,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","1995",0.1303225,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.1137238,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.102497,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.0924804,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.1006994,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.180836,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.1814777,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.1845687,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.1806061,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.1661418,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.2666825,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.2965086,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.2674428,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.2479289,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.2228464,
"IRL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.27194691,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.0671903,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.1163229,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.0922485,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.0963474,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.1046566,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.1122869,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.1314819,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.1207529,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.182555,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.1583024,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.1348675,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.1605346,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.2461088,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.1819385,
"ITA","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.14663941,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.2732215,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.1983275,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.1959706,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.2010645,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.2019569,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.2141466,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.2152662,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.2077372,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.1950176,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.1965432,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.1925325,
"JPN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.1879918,
"KOR","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.4989867,
"KOR","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.4765929,
"KOR","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.4400913,
"KOR","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.4027252,
"KOR","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.3580412,
"KOR","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.18649501,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.0728926,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.0804876,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.0704153,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.0640541,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.0681684,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.0802434,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.0752693,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.0733237,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.0713836,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.069201,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.0834311,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.0854642,
"LUX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.0793915,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","1995",0.5190404,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.4350834,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.6547571,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.6194617,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.7432282,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.6727791,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.6766111,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.6555166,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.6758082,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.6781002,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.6521536,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.7009745,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.3637802,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.594664,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.5992967,
"MEX","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.4146682,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","1995",0.465211,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.4339233,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.4561223,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.4578235,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.4909485,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.4942804,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.4933666,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.4951451,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.4688329,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.4480719,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.4492834,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.4170034,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.4454928,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.4626347,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.4725873,
"NLD","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.47081229,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.8394145,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.8232,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.7314219,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.7109417,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.7117822,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.6564077,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.6321484,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.5797411,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.543219,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.5378221,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.5341727,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.5322641,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.4717334,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.4821909,
"NZL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.35892719,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.0672165,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.1911636,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.1891838,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.2241201,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.2061654,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.2712843,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.2677225,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.2807122,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.2726312,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.268013,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.2812586,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.3139005,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.3283959,
"POL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.353993,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","1995",0.0255826,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.0627302,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.3855724,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.3829984,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.3597927,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.3534213,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.3056452,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.3113925,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.310219,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.3001999,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.3027393,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.2690818,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.2167732,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.2570516,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2019",0.2490456,
"SVK","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2020",0.24499691,
