"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.695874,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.574555,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.291983,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.157009,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.98298,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.617845,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.778427,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.688816,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.461399,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.536854,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.558318,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.731616,
"LUX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",2.818198,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",2.677171,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.700884,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.16913,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",2.99979,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.15824,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.220531,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.211515,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.159139,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.207956,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.187732,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.197432,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.010011,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.834662,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.622181,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.635897,
"MEX","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",2.820168,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",2.647779,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.698587,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.090178,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",2.947598,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.282035,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.275288,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.192121,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.214088,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.27888,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.147402,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.145448,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.105544,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.030706,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.015791,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.95676,
"NLD","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.1251941,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.695153,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.785034,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.665404,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.828811,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.808402,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.647843,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.542715,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.496278,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.37549,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.354798,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.291601,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.187708,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.113526,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.130449,
"NZL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.395983,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",4.916183,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",4.923635,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",4.891086,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",4.613819,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",4.99576,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",4.871195,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",4.739211,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",4.608714,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",4.69368,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",4.509178,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",4.624124,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",4.602994,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",4.654998,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",4.634337,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",4.586946,
"NOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",4.651876,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",3.472633,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.622087,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.641232,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.388589,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.37733,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.385548,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.179938,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.13732,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.116226,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.073618,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.930356,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.904774,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.771809,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.789656,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.79116,
"POL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",2.912576,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",3.449872,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.71078,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.571123,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.263295,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.824104,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.739345,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.559069,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.544756,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.770219,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.59064,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.394184,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.358174,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.548018,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.314437,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.294551,
"PRT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.379765,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",2.968009,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.57638,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",2.406744,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",2.137078,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",2.511318,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",2.591972,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",2.36477,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.312025,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.408981,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.467584,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.514857,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.423355,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.464157,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.492518,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.713441,
"SVK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.0407269,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",3.267432,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.869314,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",2.659401,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",2.801687,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.025461,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",2.966595,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",2.898799,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.769775,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.692402,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.651892,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.660966,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.65648,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.629531,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.61133,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.646791,
"ESP","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.082788,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",3.837006,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.968522,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.961775,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.794719,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.920606,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.718517,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.615736,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.649807,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.651597,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.62883,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.594253,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.772745,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.864597,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.971727,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.936347,
"SWE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",4.0542369,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",2.638449,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.222015,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.389346,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.012484,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.202997,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.115158,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.129102,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.301842,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.326131,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.273277,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.163403,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.167287,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.163306,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.085314,
"CHE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.138599,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.905133,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.406936,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",2.993188,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.184743,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.401168,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.709077,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.689777,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",4.029587,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",4.189626,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.843116,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.690457,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.624579,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.394155,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.439377,
"GBR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.700649,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.380147,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.47042,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.590688,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.646746,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.587756,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.436426,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.289182,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.202607,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.175277,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.188267,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.220155,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.249475,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.221397,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.214939,
"USA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.294661,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",2.36385,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.400363,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.197012,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.95846,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",4.129032,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",4.021223,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",4.183313,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",4.16751,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",4.151693,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",4.0216,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",4.064267,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",4.112799,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.975799,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.90078,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.801672,
"BRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.5690429,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",1.93893,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.891556,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",2.500929,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",2.802036,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.031165,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",2.673376,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",2.632025,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.929083,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.646546,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.466476,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.630576,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.994949,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.000646,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.02345,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.130065,
"CHL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.1286011,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",4.035519,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.861327,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.373269,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.724383,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",4.026403,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.7477,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.239097,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.149691,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.097016,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.61887,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.711455,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.69122,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.762699,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.954122,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.048966,
"EST","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.161783,
"IND","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.207488,
"IND","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",2.242242,
"IND","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",1.790854,
"IND","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",1.78612,
"IND","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",2.116583,
"IND","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.247851,
"IND","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.362807,
"IND","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.571205,
"IDN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",1.93772,
"IDN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",2.38484,
"IDN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",1.907982,
"IDN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.287771,
"IDN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.269749,
"IDN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.289216,
"IDN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.491962,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",4.173027,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.866169,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.422823,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.582112,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.455666,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.594103,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.674778,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.991731,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.946268,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.924244,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.972202,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.990354,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",4.155406,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",4.259859,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",4.208509,
"ISR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",4.6049042,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",1.869019,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",2.139666,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",1.853569,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",2.644428,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.017136,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.048601,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",1.948808,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",1.846277,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",1.871671,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.302651,
"RUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.276071,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.741037,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.312609,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.520156,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.489394,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.381269,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.342652,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.27375,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.15374,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.953491,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.908733,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.896781,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.856194,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.827735,
"SVN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.104476,
"ZAF","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",4051.937,
"ZAF","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",4.061841,
"ZAF","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",4.148211,
"ZAF","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",4.287914,
"ZAF","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",5.321553,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2000",3.88693,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2005",3.914899,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2008",3.858724,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2009",4.293101,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2010",4.567021,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2011",4.233155,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2012",4.014738,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2013",3.976755,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2014",3.924229,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2015",3.95127,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2016",3.949752,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2017",3.960663,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2018",3.963967,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2019",4.069134,
"AUS","EDUPUBEXP","PRY_TRY","PC_GDP","A","2020",4.3662329,
"AUT","EDUPUBEXP","PRY_TRY","PC_GDP","A","2012",4.655299,
"AUT","EDUPUBEXP","PRY_TRY","PC_GDP","A","2013",4.71577,
"AUT","EDUPUBEXP","PRY_TRY","PC_GDP","A","2014",4.594504,
"AUT","EDUPUBEXP","PRY_TRY","PC_GDP","A","2015",4.614255,
"AUT","EDUPUBEXP","PRY_TRY","PC_GDP","A","2016",4.619664,
"AUT","EDUPUBEXP","PRY_TRY","PC_GDP","A","2017",4.501811,
"AUT","EDUPUBEXP","PRY_TRY","PC_GDP","A","2018",4.379692,
"AUT","EDUPUBEXP","PRY_TRY","PC_GDP","A","2019",4.357822,
